{'timestamp': '183359.00', 'gps_qual': '4', 'latitude': '4433.9461680', 'age_gps_data': '1.34', 'lon_direction': 'W', 'antenna_altitude': '49.953', 'easting': 2279694.2763711074, 'geo_sep': '', 'northing': 103692.95295646042, 'lat_direction': 'N', 'lond': 123.273915395, 'longitude': '12316.4349237', 'latd': 44.565769466666666, 'geo_sep_units': '', 'ref_station_id': '0375*1F\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
{'timestamp': '183618.00', 'gps_qual': '4', 'latitude': '4433.9461513', 'age_gps_data': '1.39', 'lon_direction': 'W', 'antenna_altitude': '49.978', 'easting': 2279694.290525705, 'geo_sep': '', 'northing': 103692.92152428254, 'lat_direction': 'N', 'lond': 123.27391520333333, 'longitude': '12316.4349122', 'latd': 44.565769188333334, 'geo_sep_units': '', 'ref_station_id': '0375*16\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183619.00', 'gps_qual': '4', 'latitude': '4433.9461490', 'age_gps_data': '0.37', 'lon_direction': 'W', 'antenna_altitude': '49.969', 'easting': 2279694.2890563314, 'geo_sep': '', 'northing': 103692.91731272917, 'lat_direction': 'N', 'lond': 123.27391522, 'longitude': '12316.4349132', 'latd': 44.56576915, 'geo_sep_units': '', 'ref_station_id': '0375*13\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183620.00', 'gps_qual': '4', 'latitude': '4433.9461497', 'age_gps_data': '1.37', 'lon_direction': 'W', 'antenna_altitude': '49.973', 'easting': 2279694.290423987, 'geo_sep': '', 'northing': 103692.91856289096, 'lat_direction': 'N', 'lond': 123.27391520333333, 'longitude': '12316.4349122', 'latd': 44.565769161666665, 'geo_sep_units': '', 'ref_station_id': '0375*15\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183621.00', 'gps_qual': '4', 'latitude': '4433.9461518', 'age_gps_data': '0.26', 'lon_direction': 'W', 'antenna_altitude': '49.976', 'easting': 2279694.288969707, 'geo_sep': '', 'northing': 103692.92250425555, 'lat_direction': 'N', 'lond': 123.27391522333333, 'longitude': '12316.4349134', 'latd': 44.565769196666665, 'geo_sep_units': '', 'ref_station_id': '0375*11\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183622.00', 'gps_qual': '4', 'latitude': '4433.9461498', 'age_gps_data': '0.04', 'lon_direction': 'W', 'antenna_altitude': '49.979', 'easting': 2279694.2969138026, 'geo_sep': '', 'northing': 103692.91852528416, 'lat_direction': 'N', 'lond': 123.27391512166666, 'longitude': '12316.4349073', 'latd': 44.565769163333336, 'geo_sep_units': '', 'ref_station_id': '0375*16\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183623.00', 'gps_qual': '4', 'latitude': '4433.9461478', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '49.985', 'easting': 2279694.296522025, 'geo_sep': '', 'northing': 103692.91483263392, 'lat_direction': 'N', 'lond': 123.273915125, 'longitude': '12316.4349075', 'latd': 44.56576913, 'geo_sep_units': '', 'ref_station_id': '0375*18\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183624.00', 'gps_qual': '4', 'latitude': '4433.9461459', 'age_gps_data': '0.02', 'lon_direction': 'W', 'antenna_altitude': '49.992', 'easting': 2279694.2979890197, 'geo_sep': '', 'northing': 103692.91126144305, 'lat_direction': 'N', 'lond': 123.273915105, 'longitude': '12316.4349063', 'latd': 44.565769098333334, 'geo_sep_units': '', 'ref_station_id': '0375*1F\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183625.00', 'gps_qual': '4', 'latitude': '4433.9461472', 'age_gps_data': '0.25', 'lon_direction': 'W', 'antenna_altitude': '49.972', 'easting': 2279694.2941022017, 'geo_sep': '', 'northing': 103692.91380391829, 'lat_direction': 'N', 'lond': 123.273915155, 'longitude': '12316.4349093', 'latd': 44.56576912, 'geo_sep_units': '', 'ref_station_id': '0375*13\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183626.00', 'gps_qual': '4', 'latitude': '4433.9461489', 'age_gps_data': '1.25', 'lon_direction': 'W', 'antenna_altitude': '49.973', 'easting': 2279694.295533432, 'geo_sep': '', 'northing': 103692.91690494865, 'lat_direction': 'N', 'lond': 123.27391513833334, 'longitude': '12316.4349083', 'latd': 44.56576914833333, 'geo_sep_units': '', 'ref_station_id': '0375*15\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183627.00', 'gps_qual': '4', 'latitude': '4433.9461502', 'age_gps_data': '0.36', 'lon_direction': 'W', 'antenna_altitude': '49.970', 'easting': 2279694.291514299, 'geo_sep': '', 'northing': 103692.91945196781, 'lat_direction': 'N', 'lond': 123.27391519, 'longitude': '12316.4349114', 'latd': 44.56576917, 'geo_sep_units': '', 'ref_station_id': '0375*19\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183628.00', 'gps_qual': '4', 'latitude': '4433.9461528', 'age_gps_data': '1.36', 'lon_direction': 'W', 'antenna_altitude': '49.970', 'easting': 2279694.29048875, 'geo_sep': '', 'northing': 103692.92430513259, 'lat_direction': 'N', 'lond': 123.273915205, 'longitude': '12316.4349123', 'latd': 44.56576921333333, 'geo_sep_units': '', 'ref_station_id': '0375*1B\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183629.00', 'gps_qual': '4', 'latitude': '4433.9461500', 'age_gps_data': '0.33', 'lon_direction': 'W', 'antenna_altitude': '49.969', 'easting': 2279694.292824738, 'geo_sep': '', 'northing': 103692.91903634649, 'lat_direction': 'N', 'lond': 123.27391517333334, 'longitude': '12316.4349104', 'latd': 44.56576916666667, 'geo_sep_units': '', 'ref_station_id': '0375*19\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183630.00', 'gps_qual': '4', 'latitude': '4433.9461509', 'age_gps_data': '1.33', 'lon_direction': 'W', 'antenna_altitude': '49.982', 'easting': 2279694.29394048, 'geo_sep': '', 'northing': 103692.9206657717, 'lat_direction': 'N', 'lond': 123.27391516, 'longitude': '12316.4349096', 'latd': 44.56576918166667, 'geo_sep_units': '', 'ref_station_id': '0375*16\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183631.00', 'gps_qual': '4', 'latitude': '4433.9461511', 'age_gps_data': '0.23', 'lon_direction': 'W', 'antenna_altitude': '49.976', 'easting': 2279694.290380675, 'geo_sep': '', 'northing': 103692.92115865275, 'lat_direction': 'N', 'lond': 123.273915205, 'longitude': '12316.4349123', 'latd': 44.565769185, 'geo_sep_units': '', 'ref_station_id': '0375*1A\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183632.00', 'gps_qual': '4', 'latitude': '4433.9461518', 'age_gps_data': '1.23', 'lon_direction': 'W', 'antenna_altitude': '49.978', 'easting': 2279694.2912190687, 'geo_sep': '', 'northing': 103692.92242699489, 'lat_direction': 'N', 'lond': 123.273915195, 'longitude': '12316.4349117', 'latd': 44.565769196666665, 'geo_sep_units': '', 'ref_station_id': '0375*18\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183633.00', 'gps_qual': '4', 'latitude': '4433.9461501', 'age_gps_data': '0.31', 'lon_direction': 'W', 'antenna_altitude': '49.984', 'easting': 2279694.2920372034, 'geo_sep': '', 'northing': 103692.919248702, 'lat_direction': 'N', 'lond': 123.27391518333333, 'longitude': '12316.4349110', 'latd': 44.56576916833333, 'geo_sep_units': '', 'ref_station_id': '0375*17\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183634.00', 'gps_qual': '4', 'latitude': '4433.9461500', 'age_gps_data': '0.02', 'lon_direction': 'W', 'antenna_altitude': '49.985', 'easting': 2279694.291369269, 'geo_sep': '', 'northing': 103692.91908633895, 'lat_direction': 'N', 'lond': 123.27391519166666, 'longitude': '12316.4349115', 'latd': 44.56576916666667, 'geo_sep_units': '', 'ref_station_id': '0375*15\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183635.00', 'gps_qual': '4', 'latitude': '4433.9461501', 'age_gps_data': '0.26', 'lon_direction': 'W', 'antenna_altitude': '49.980', 'easting': 2279694.291772571, 'geo_sep': '', 'northing': 103692.91925779171, 'lat_direction': 'N', 'lond': 123.27391518666667, 'longitude': '12316.4349112', 'latd': 44.56576916833333, 'geo_sep_units': '', 'ref_station_id': '0375*11\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183636.00', 'gps_qual': '4', 'latitude': '4433.9461519', 'age_gps_data': '1.26', 'lon_direction': 'W', 'antenna_altitude': '49.976', 'easting': 2279694.2901669038, 'geo_sep': '', 'northing': 103692.92264843918, 'lat_direction': 'N', 'lond': 123.27391520833334, 'longitude': '12316.4349125', 'latd': 44.565769198333335, 'geo_sep_units': '', 'ref_station_id': '0375*17\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183637.00', 'gps_qual': '4', 'latitude': '4433.9461518', 'age_gps_data': '0.29', 'lon_direction': 'W', 'antenna_altitude': '49.973', 'easting': 2279694.288175815, 'geo_sep': '', 'northing': 103692.92253152374, 'lat_direction': 'N', 'lond': 123.27391523333333, 'longitude': '12316.4349140', 'latd': 44.565769196666665, 'geo_sep_units': '', 'ref_station_id': '0375*1F\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183638.00', 'gps_qual': '4', 'latitude': '4433.9461531', 'age_gps_data': '1.29', 'lon_direction': 'W', 'antenna_altitude': '49.974', 'easting': 2279694.287993828, 'geo_sep': '', 'northing': 103692.924946744, 'lat_direction': 'N', 'lond': 123.27391523666667, 'longitude': '12316.4349142', 'latd': 44.56576921833334, 'geo_sep_units': '', 'ref_station_id': '0375*1F\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183639.00', 'gps_qual': '4', 'latitude': '4433.9461535', 'age_gps_data': '0.28', 'lon_direction': 'W', 'antenna_altitude': '49.962', 'easting': 2279694.2840497936, 'geo_sep': '', 'northing': 103692.92582343426, 'lat_direction': 'N', 'lond': 123.27391528666666, 'longitude': '12316.4349172', 'latd': 44.565769225, 'geo_sep_units': '', 'ref_station_id': '0375*1E\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183640.00', 'gps_qual': '4', 'latitude': '4433.9461548', 'age_gps_data': '1.28', 'lon_direction': 'W', 'antenna_altitude': '49.966', 'easting': 2279694.2855879087, 'geo_sep': '', 'northing': 103692.9281795742, 'lat_direction': 'N', 'lond': 123.27391526833334, 'longitude': '12316.4349161', 'latd': 44.56576924666667, 'geo_sep_units': '', 'ref_station_id': '0375*1D\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183641.00', 'gps_qual': '4', 'latitude': '4433.9461558', 'age_gps_data': '0.26', 'lon_direction': 'W', 'antenna_altitude': '49.973', 'easting': 2279694.2836667537, 'geo_sep': '', 'northing': 103692.93009861652, 'lat_direction': 'N', 'lond': 123.27391529333333, 'longitude': '12316.4349176', 'latd': 44.56576926333334, 'geo_sep_units': '', 'ref_station_id': '0375*10\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183642.00', 'gps_qual': '4', 'latitude': '4433.9461534', 'age_gps_data': '0.06', 'lon_direction': 'W', 'antenna_altitude': '49.977', 'easting': 2279694.286557431, 'geo_sep': '', 'northing': 103692.92555199843, 'lat_direction': 'N', 'lond': 123.273915255, 'longitude': '12316.4349153', 'latd': 44.565769223333334, 'geo_sep_units': '', 'ref_station_id': '0375*18\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183642.00', 'gps_qual': '4', 'latitude': '4433.9461534', 'age_gps_data': '0.06', 'lon_direction': 'W', 'antenna_altitude': '49.977', 'easting': 2279694.286557431, 'geo_sep': '', 'northing': 103692.92555199843, 'lat_direction': 'N', 'lond': 123.273915255, 'longitude': '12316.4349153', 'latd': 44.565769223333334, 'geo_sep_units': '', 'ref_station_id': '0375*18\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183643.00', 'gps_qual': '4', 'latitude': '4433.9461519', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '49.987', 'easting': 2279694.2877852246, 'geo_sep': '', 'northing': 103692.92273024563, 'lat_direction': 'N', 'lond': 123.27391523833333, 'longitude': '12316.4349143', 'latd': 44.565769198333335, 'geo_sep_units': '', 'ref_station_id': '0375*18\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183644.00', 'gps_qual': '4', 'latitude': '4433.9461572', 'age_gps_data': '0.04', 'lon_direction': 'W', 'antenna_altitude': '49.978', 'easting': 2279694.2813740773, 'geo_sep': '', 'northing': 103692.93277163804, 'lat_direction': 'N', 'lond': 123.27391532333333, 'longitude': '12316.4349194', 'latd': 44.565769286666665, 'geo_sep_units': '', 'ref_station_id': '0375*1A\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183645.00', 'gps_qual': '4', 'latitude': '4433.9461514', 'age_gps_data': '0.34', 'lon_direction': 'W', 'antenna_altitude': '49.982', 'easting': 2279694.286297968, 'geo_sep': '', 'northing': 103692.92185480148, 'lat_direction': 'N', 'lond': 123.27391525666667, 'longitude': '12316.4349154', 'latd': 44.56576919, 'geo_sep_units': '', 'ref_station_id': '0375*11\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183646.00', 'gps_qual': '4', 'latitude': '4433.9461561', 'age_gps_data': '0.03', 'lon_direction': 'W', 'antenna_altitude': '49.976', 'easting': 2279694.283950455, 'geo_sep': '', 'northing': 103692.93064478692, 'lat_direction': 'N', 'lond': 123.27391529, 'longitude': '12316.4349174', 'latd': 44.565769268333334, 'geo_sep_units': '', 'ref_station_id': '0375*1D\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183647.00', 'gps_qual': '4', 'latitude': '4433.9461525', 'age_gps_data': '0.40', 'lon_direction': 'W', 'antenna_altitude': '49.985', 'easting': 2279694.2892788392, 'geo_sep': '', 'northing': 103692.92379077524, 'lat_direction': 'N', 'lond': 123.27391522, 'longitude': '12316.4349132', 'latd': 44.565769208333336, 'geo_sep_units': '', 'ref_station_id': '0375*15\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
{'timestamp': '183648.00', 'gps_qual': '4', 'latitude': '4433.9461551', 'age_gps_data': '1.40', 'lon_direction': 'W', 'antenna_altitude': '49.983', 'easting': 2279694.2875917135, 'geo_sep': '', 'northing': 103692.92866666242, 'lat_direction': 'N', 'lond': 123.27391524333333, 'longitude': '12316.4349146', 'latd': 44.565769251666666, 'geo_sep_units': '', 'ref_station_id': '0375*1D\r\n', 'num_sats': '06', 'horizontal_dil': '1.5', 'altitude_units': 'M'}
