3{'timestamp': '183400.00', 'gps_qual': '4', 'latitude': '4433.9703911', 'age_gps_data': '0.16', 'lon_direction': 'W', 'antenna_altitude': '48.322', 'easting': 2279805.1096222373, 'geo_sep': '', 'northing': 103734.0336912442, 'lat_direction': 'N', 'lond': 123.27253871, 'longitude': '12316.3523226', 'latd': 44.566173185, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183418.00', 'gps_qual': '4', 'latitude': '4433.9702553', 'age_gps_data': '0.57', 'lon_direction': 'W', 'antenna_altitude': '48.336', 'easting': 2279805.5410716576, 'geo_sep': '', 'northing': 103733.76723466162, 'lat_direction': 'N', 'lond': 123.27253316666666, 'longitude': '12316.3519900', 'latd': 44.56617092166667, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183419.00', 'gps_qual': '4', 'latitude': '4433.9703890', 'age_gps_data': '0.61', 'lon_direction': 'W', 'antenna_altitude': '48.338', 'easting': 2279805.107504079, 'geo_sep': '', 'northing': 103734.02987255249, 'lat_direction': 'N', 'lond': 123.272538735, 'longitude': '12316.3523241', 'latd': 44.56617315, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183416.00', 'gps_qual': '4', 'latitude': '4433.9701298', 'age_gps_data': '0.14', 'lon_direction': 'W', 'antenna_altitude': '48.344', 'easting': 2279805.9665598646, 'geo_sep': '', 'northing': 103733.52006920613, 'lat_direction': 'N', 'lond': 123.27252770666666, 'longitude': '12316.3516624', 'latd': 44.56616883, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183419.00', 'gps_qual': '4', 'latitude': '4433.9702541', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '48.342', 'easting': 2279805.5407307795, 'geo_sep': '', 'northing': 103733.76502270252, 'lat_direction': 'N', 'lond': 123.27253317, 'longitude': '12316.3519902', 'latd': 44.566170901666666, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183420.00', 'gps_qual': '4', 'latitude': '4433.9703873', 'age_gps_data': '0.10', 'lon_direction': 'W', 'antenna_altitude': '48.346', 'easting': 2279805.1088515185, 'geo_sep': '', 'northing': 103734.0266761044, 'lat_direction': 'N', 'lond': 123.27253871666667, 'longitude': '12316.3523230', 'latd': 44.566173121666665, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183417.00', 'gps_qual': '4', 'latitude': '4433.9701296', 'age_gps_data': '0.57', 'lon_direction': 'W', 'antenna_altitude': '48.342', 'easting': 2279805.9653563234, 'geo_sep': '', 'northing': 103733.51973991469, 'lat_direction': 'N', 'lond': 123.27252772166666, 'longitude': '12316.3516633', 'latd': 44.56616882666667, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183420.00', 'gps_qual': '4', 'latitude': '4433.9702526', 'age_gps_data': '0.14', 'lon_direction': 'W', 'antenna_altitude': '48.346', 'easting': 2279805.542487871, 'geo_sep': '', 'northing': 103733.76218280103, 'lat_direction': 'N', 'lond': 123.27253314666666, 'longitude': '12316.3519888', 'latd': 44.56617087666667, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183421.00', 'gps_qual': '4', 'latitude': '4433.9703887', 'age_gps_data': '0.46', 'lon_direction': 'W', 'antenna_altitude': '48.339', 'easting': 2279805.106955758, 'geo_sep': '', 'northing': 103734.0293354597, 'lat_direction': 'N', 'lond': 123.27253874166666, 'longitude': '12316.3523245', 'latd': 44.566173145, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
2{'timestamp': '183421.00', 'gps_qual': '4', 'latitude': '4433.9702520', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '48.337', 'easting': 2279805.537686418, 'geo_sep': '', 'northing': 103733.76123580802, 'lat_direction': 'N', 'lond': 123.27253320666667, 'longitude': '12316.3519924', 'latd': 44.56617086666667, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183421.00', 'gps_qual': '4', 'latitude': '4433.9702520', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '48.337', 'easting': 2279805.537686418, 'geo_sep': '', 'northing': 103733.76123580802, 'lat_direction': 'N', 'lond': 123.27253320666667, 'longitude': '12316.3519924', 'latd': 44.56617086666667, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183422.00', 'gps_qual': '4', 'latitude': '4433.9703866', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '48.345', 'easting': 2279805.109865556, 'geo_sep': '', 'northing': 103734.02534415387, 'lat_direction': 'N', 'lond': 123.27253870333334, 'longitude': '12316.3523222', 'latd': 44.56617311, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183422.00', 'gps_qual': '4', 'latitude': '4433.9702531', 'age_gps_data': '0.24', 'lon_direction': 'W', 'antenna_altitude': '48.342', 'easting': 2279805.540799552, 'geo_sep': '', 'northing': 103733.76316728909, 'lat_direction': 'N', 'lond': 123.27253316833334, 'longitude': '12316.3519901', 'latd': 44.566170885, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183422.00', 'gps_qual': '4', 'latitude': '4433.9702531', 'age_gps_data': '0.24', 'lon_direction': 'W', 'antenna_altitude': '48.342', 'easting': 2279805.540799552, 'geo_sep': '', 'northing': 103733.76316728909, 'lat_direction': 'N', 'lond': 123.27253316833334, 'longitude': '12316.3519901', 'latd': 44.566170885, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183423.00', 'gps_qual': '4', 'latitude': '4433.9703917', 'age_gps_data': '0.58', 'lon_direction': 'W', 'antenna_altitude': '48.342', 'easting': 2279805.1088664755, 'geo_sep': '', 'northing': 103734.0348290233, 'lat_direction': 'N', 'lond': 123.27253872, 'longitude': '12316.3523232', 'latd': 44.566173195, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183420.00', 'gps_qual': '4', 'latitude': '4433.9701269', 'age_gps_data': '0.22', 'lon_direction': 'W', 'antenna_altitude': '48.345', 'easting': 2279805.967301797, 'geo_sep': '', 'northing': 103733.51466988306, 'lat_direction': 'N', 'lond': 123.272527695, 'longitude': '12316.3516617', 'latd': 44.56616878166667, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183423.00', 'gps_qual': '4', 'latitude': '4433.9702549', 'age_gps_data': '0.61', 'lon_direction': 'W', 'antenna_altitude': '48.338', 'easting': 2279805.5377383754, 'geo_sep': '', 'northing': 103733.76660787594, 'lat_direction': 'N', 'lond': 123.27253320833333, 'longitude': '12316.3519925', 'latd': 44.566170915, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183424.00', 'gps_qual': '4', 'latitude': '4433.9703862', 'age_gps_data': '0.12', 'lon_direction': 'W', 'antenna_altitude': '48.343', 'easting': 2279805.1111632865, 'geo_sep': '', 'northing': 103734.02455838211, 'lat_direction': 'N', 'lond': 123.27253868666666, 'longitude': '12316.3523212', 'latd': 44.566173103333334, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
2{'timestamp': '183424.00', 'gps_qual': '4', 'latitude': '4433.9702517', 'age_gps_data': '0.38', 'lon_direction': 'W', 'antenna_altitude': '48.335', 'easting': 2279805.5380643005, 'geo_sep': '', 'northing': 103733.76066691801, 'lat_direction': 'N', 'lond': 123.27253320166666, 'longitude': '12316.3519921', 'latd': 44.56617086166667, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183424.00', 'gps_qual': '4', 'latitude': '4433.9702517', 'age_gps_data': '0.38', 'lon_direction': 'W', 'antenna_altitude': '48.335', 'easting': 2279805.5380643005, 'geo_sep': '', 'northing': 103733.76066691801, 'lat_direction': 'N', 'lond': 123.27253320166666, 'longitude': '12316.3519921', 'latd': 44.56617086166667, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183425.00', 'gps_qual': '4', 'latitude': '4433.9703850', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '48.340', 'easting': 2279805.1096315742, 'geo_sep': '', 'northing': 103734.02238730248, 'lat_direction': 'N', 'lond': 123.272538705, 'longitude': '12316.3523223', 'latd': 44.56617308333333, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183422.00', 'gps_qual': '4', 'latitude': '4433.9701294', 'age_gps_data': '0.21', 'lon_direction': 'W', 'antenna_altitude': '48.344', 'easting': 2279805.9685191675, 'geo_sep': '', 'northing': 103733.51926071942, 'lat_direction': 'N', 'lond': 123.27252768166667, 'longitude': '12316.3516609', 'latd': 44.566168823333335, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183425.00', 'gps_qual': '4', 'latitude': '4433.9702514', 'age_gps_data': '0.18', 'lon_direction': 'W', 'antenna_altitude': '48.340', 'easting': 2279805.5376482923, 'geo_sep': '', 'northing': 103733.76012528501, 'lat_direction': 'N', 'lond': 123.27253320666667, 'longitude': '12316.3519924', 'latd': 44.566170856666666, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183426.00', 'gps_qual': '4', 'latitude': '4433.9703846', 'age_gps_data': '0.18', 'lon_direction': 'W', 'antenna_altitude': '48.334', 'easting': 2279805.1072244938, 'geo_sep': '', 'northing': 103734.02172871958, 'lat_direction': 'N', 'lond': 123.272538735, 'longitude': '12316.3523241', 'latd': 44.566173076666665, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183423.00', 'gps_qual': '4', 'latitude': '4433.9701334', 'age_gps_data': '0.59', 'lon_direction': 'W', 'antenna_altitude': '48.339', 'easting': 2279805.9665239844, 'geo_sep': '', 'northing': 103733.52674142644, 'lat_direction': 'N', 'lond': 123.27252771, 'longitude': '12316.3516626', 'latd': 44.56616889, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183426.00', 'gps_qual': '4', 'latitude': '4433.9702518', 'age_gps_data': '0.59', 'lon_direction': 'W', 'antenna_altitude': '48.335', 'easting': 2279805.535159731, 'geo_sep': '', 'northing': 103733.7609519409, 'lat_direction': 'N', 'lond': 123.27253323833334, 'longitude': '12316.3519943', 'latd': 44.56617086333333, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183427.00', 'gps_qual': '4', 'latitude': '4433.9703876', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '48.332', 'easting': 2279805.1082090074, 'geo_sep': '', 'northing': 103734.0272540776, 'lat_direction': 'N', 'lond': 123.272538725, 'longitude': '12316.3523235', 'latd': 44.56617312666667, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183427.00', 'gps_qual': '4', 'latitude': '4433.9702550', 'age_gps_data': '0.18', 'lon_direction': 'W', 'antenna_altitude': '48.331', 'easting': 2279805.5364215835, 'geo_sep': '', 'northing': 103733.76683838759, 'lat_direction': 'N', 'lond': 123.272533225, 'longitude': '12316.3519935', 'latd': 44.566170916666664, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183427.00', 'gps_qual': '4', 'latitude': '4433.9702550', 'age_gps_data': '0.18', 'lon_direction': 'W', 'antenna_altitude': '48.331', 'easting': 2279805.5364215835, 'geo_sep': '', 'northing': 103733.76683838759, 'lat_direction': 'N', 'lond': 123.272533225, 'longitude': '12316.3519935', 'latd': 44.566170916666664, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183428.00', 'gps_qual': '4', 'latitude': '4433.9703856', 'age_gps_data': '0.26', 'lon_direction': 'W', 'antenna_altitude': '48.327', 'easting': 2279805.103583226, 'geo_sep': '', 'northing': 103734.02370677982, 'lat_direction': 'N', 'lond': 123.27253878166667, 'longitude': '12316.3523269', 'latd': 44.56617309333333, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183425.00', 'gps_qual': '4', 'latitude': '4433.9701277', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '48.341', 'easting': 2279805.9673526306, 'geo_sep': '', 'northing': 103733.51615057886, 'lat_direction': 'N', 'lond': 123.272527695, 'longitude': '12316.3516617', 'latd': 44.566168795, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183428.00', 'gps_qual': '4', 'latitude': '4433.9702545', 'age_gps_data': '0.57', 'lon_direction': 'W', 'antenna_altitude': '48.329', 'easting': 2279805.5322880596, 'geo_sep': '', 'northing': 103733.76605376974, 'lat_direction': 'N', 'lond': 123.27253327666666, 'longitude': '12316.3519966', 'latd': 44.56617090833333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183429.00', 'gps_qual': '4', 'latitude': '4433.9703877', 'age_gps_data': '0.61', 'lon_direction': 'W', 'antenna_altitude': '48.327', 'easting': 2279805.1071568467, 'geo_sep': '', 'northing': 103734.02747550514, 'lat_direction': 'N', 'lond': 123.27253873833334, 'longitude': '12316.3523243', 'latd': 44.56617312833333, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183426.00', 'gps_qual': '4', 'latitude': '4433.9701281', 'age_gps_data': '0.18', 'lon_direction': 'W', 'antenna_altitude': '48.337', 'easting': 2279805.966187212, 'geo_sep': '', 'northing': 103733.51693180855, 'lat_direction': 'N', 'lond': 123.27252771, 'longitude': '12316.3516626', 'latd': 44.56616880166666, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183429.00', 'gps_qual': '4', 'latitude': '4433.9702552', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '48.335', 'easting': 2279805.5360373487, 'geo_sep': '', 'northing': 103733.76722218748, 'lat_direction': 'N', 'lond': 123.27253323, 'longitude': '12316.3519938', 'latd': 44.56617092, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183430.00', 'gps_qual': '4', 'latitude': '4433.9703839', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '48.335', 'easting': 2279805.105724554, 'geo_sep': '', 'northing': 103734.0204830775, 'lat_direction': 'N', 'lond': 123.27253875333334, 'longitude': '12316.3523252', 'latd': 44.566173065, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183430.00', 'gps_qual': '4', 'latitude': '4433.9702541', 'age_gps_data': '0.14', 'lon_direction': 'W', 'antenna_altitude': '48.339', 'easting': 2279805.5355705083, 'geo_sep': '', 'northing': 103733.76519985963, 'lat_direction': 'N', 'lond': 123.272533235, 'longitude': '12316.3519941', 'latd': 44.566170901666666, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183430.00', 'gps_qual': '4', 'latitude': '4433.9702541', 'age_gps_data': '0.14', 'lon_direction': 'W', 'antenna_altitude': '48.339', 'easting': 2279805.5355705083, 'geo_sep': '', 'northing': 103733.76519985963, 'lat_direction': 'N', 'lond': 123.272533235, 'longitude': '12316.3519941', 'latd': 44.566170901666666, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183431.00', 'gps_qual': '4', 'latitude': '4433.9703855', 'age_gps_data': '0.54', 'lon_direction': 'W', 'antenna_altitude': '48.339', 'easting': 2279805.107413996, 'geo_sep': '', 'northing': 103734.02338995971, 'lat_direction': 'N', 'lond': 123.27253873333333, 'longitude': '12316.3523240', 'latd': 44.56617309166667, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
2{'timestamp': '183431.00', 'gps_qual': '4', 'latitude': '4433.9702569', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '48.344', 'easting': 2279805.54011481, 'geo_sep': '', 'northing': 103733.77023239713, 'lat_direction': 'N', 'lond': 123.27253318, 'longitude': '12316.3519908', 'latd': 44.56617094833334, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183431.00', 'gps_qual': '4', 'latitude': '4433.9702569', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '48.344', 'easting': 2279805.54011481, 'geo_sep': '', 'northing': 103733.77023239713, 'lat_direction': 'N', 'lond': 123.27253318, 'longitude': '12316.3519908', 'latd': 44.56617094833334, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183432.00', 'gps_qual': '4', 'latitude': '4433.9703860', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '48.342', 'easting': 2279805.109827431, 'geo_sep': '', 'northing': 103734.02423363179, 'lat_direction': 'N', 'lond': 123.27253870333334, 'longitude': '12316.3523222', 'latd': 44.5661731, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183429.00', 'gps_qual': '4', 'latitude': '4433.9701315', 'age_gps_data': '0.65', 'lon_direction': 'W', 'antenna_altitude': '48.335', 'easting': 2279805.968520291, 'geo_sep': '', 'northing': 103733.52315209247, 'lat_direction': 'N', 'lond': 123.27252768333334, 'longitude': '12316.3516610', 'latd': 44.566168858333334, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183432.00', 'gps_qual': '4', 'latitude': '4433.9702568', 'age_gps_data': '0.24', 'lon_direction': 'W', 'antenna_altitude': '48.344', 'easting': 2279805.5390499374, 'geo_sep': '', 'northing': 103733.77008364815, 'lat_direction': 'N', 'lond': 123.27253319333333, 'longitude': '12316.3519916', 'latd': 44.56617094666667, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183433.00', 'gps_qual': '4', 'latitude': '4433.9703871', 'age_gps_data': '0.60', 'lon_direction': 'W', 'antenna_altitude': '48.343', 'easting': 2279805.1100296415, 'geo_sep': '', 'northing': 103734.02626504749, 'lat_direction': 'N', 'lond': 123.27253870166666, 'longitude': '12316.3523221', 'latd': 44.56617311833333, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183430.00', 'gps_qual': '4', 'latitude': '4433.9701297', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '48.343', 'easting': 2279805.968405916, 'geo_sep': '', 'northing': 103733.51982052252, 'lat_direction': 'N', 'lond': 123.27252768333334, 'longitude': '12316.3516610', 'latd': 44.56616882833333, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183433.00', 'gps_qual': '4', 'latitude': '4433.9702586', 'age_gps_data': '0.63', 'lon_direction': 'W', 'antenna_altitude': '48.343', 'easting': 2279805.5361210764, 'geo_sep': '', 'northing': 103733.7735196948, 'lat_direction': 'N', 'lond': 123.27253323166667, 'longitude': '12316.3519939', 'latd': 44.56617097666667, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183434.00', 'gps_qual': '4', 'latitude': '4433.9703852', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '48.348', 'easting': 2279805.1121582612, 'geo_sep': '', 'northing': 103734.02267117146, 'lat_direction': 'N', 'lond': 123.27253867333333, 'longitude': '12316.3523204', 'latd': 44.566173086666666, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
2{'timestamp': '183434.00', 'gps_qual': '4', 'latitude': '4433.9702557', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '48.345', 'easting': 2279805.539906245, 'geo_sep': '', 'northing': 103733.76801589597, 'lat_direction': 'N', 'lond': 123.27253318166666, 'longitude': '12316.3519909', 'latd': 44.566170928333335, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183434.00', 'gps_qual': '4', 'latitude': '4433.9702557', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '48.345', 'easting': 2279805.539906245, 'geo_sep': '', 'northing': 103733.76801589597, 'lat_direction': 'N', 'lond': 123.27253318166666, 'longitude': '12316.3519909', 'latd': 44.566170928333335, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183435.00', 'gps_qual': '4', 'latitude': '4433.9703823', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '48.349', 'easting': 2279805.1135617634, 'geo_sep': '', 'northing': 103734.01724913437, 'lat_direction': 'N', 'lond': 123.27253865333333, 'longitude': '12316.3523192', 'latd': 44.56617303833333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183432.00', 'gps_qual': '4', 'latitude': '4433.9701301', 'age_gps_data': '0.19', 'lon_direction': 'W', 'antenna_altitude': '48.350', 'easting': 2279805.9705483657, 'geo_sep': '', 'northing': 103733.52048819233, 'lat_direction': 'N', 'lond': 123.27252765666667, 'longitude': '12316.3516594', 'latd': 44.566168835, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183435.00', 'gps_qual': '4', 'latitude': '4433.9702564', 'age_gps_data': '0.16', 'lon_direction': 'W', 'antenna_altitude': '48.348', 'easting': 2279805.5427293307, 'geo_sep': '', 'northing': 103733.76921611, 'lat_direction': 'N', 'lond': 123.27253314666666, 'longitude': '12316.3519888', 'latd': 44.56617094, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183436.00', 'gps_qual': '4', 'latitude': '4433.9703838', 'age_gps_data': '0.18', 'lon_direction': 'W', 'antenna_altitude': '48.350', 'easting': 2279805.1128631895, 'geo_sep': '', 'northing': 103734.02005269658, 'lat_direction': 'N', 'lond': 123.27253866333334, 'longitude': '12316.3523198', 'latd': 44.56617306333333, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183433.00', 'gps_qual': '4', 'latitude': '4433.9701318', 'age_gps_data': '0.59', 'lon_direction': 'W', 'antenna_altitude': '48.356', 'easting': 2279805.9703917583, 'geo_sep': '', 'northing': 103733.52364375908, 'lat_direction': 'N', 'lond': 123.27252766, 'longitude': '12316.3516596', 'latd': 44.56616886333333, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183436.00', 'gps_qual': '4', 'latitude': '4433.9702568', 'age_gps_data': '0.59', 'lon_direction': 'W', 'antenna_altitude': '48.352', 'easting': 2279805.5414315993, 'geo_sep': '', 'northing': 103733.77000188455, 'lat_direction': 'N', 'lond': 123.27253316333334, 'longitude': '12316.3519898', 'latd': 44.56617094666667, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183437.00', 'gps_qual': '4', 'latitude': '4433.9703859', 'age_gps_data': '0.54', 'lon_direction': 'W', 'antenna_altitude': '48.343', 'easting': 2279805.1118057966, 'geo_sep': '', 'northing': 103734.02398040704, 'lat_direction': 'N', 'lond': 123.27253867833333, 'longitude': '12316.3523207', 'latd': 44.56617309833333, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
