1{'timestamp': '183157.00', 'gps_qual': '1', 'latitude': '4433.9710056', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '49.983', 'easting': 2279804.8787471075, 'geo_sep': '', 'northing': 103735.18031818699, 'lat_direction': 'N', 'lond': 123.27254211, 'longitude': '12316.3525266', 'latd': 44.56618342666667, 'geo_sep_units': '', 'ref_station_id': '*04\r\n', 'num_sats': '16', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
2{'timestamp': '183216.00', 'gps_qual': '4', 'latitude': '4433.9702538', 'age_gps_data': '0.59', 'lon_direction': 'W', 'antenna_altitude': '48.328', 'easting': 2279805.529464973, 'geo_sep': '', 'northing': 103733.76485355198, 'lat_direction': 'N', 'lond': 123.27253331166666, 'longitude': '12316.3519987', 'latd': 44.56617089666667, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183216.00', 'gps_qual': '2', 'latitude': '4433.9703670', 'age_gps_data': '1.56', 'lon_direction': 'W', 'antenna_altitude': '48.773', 'easting': 2279805.156121079, 'geo_sep': '', 'northing': 103733.98743632995, 'lat_direction': 'N', 'lond': 123.272538105, 'longitude': '12316.3522863', 'latd': 44.566172783333336, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '183215.00', 'gps_qual': '4', 'latitude': '4433.9701206', 'age_gps_data': '0.06', 'lon_direction': 'W', 'antenna_altitude': '48.351', 'easting': 2279805.966636852, 'geo_sep': '', 'northing': 103733.50301847793, 'lat_direction': 'N', 'lond': 123.27252769833333, 'longitude': '12316.3516619', 'latd': 44.56616867666666, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183217.00', 'gps_qual': '4', 'latitude': '4433.9702521', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '48.327', 'easting': 2279805.5263137147, 'geo_sep': '', 'northing': 103733.76181154791, 'lat_direction': 'N', 'lond': 123.27253335, 'longitude': '12316.3520010', 'latd': 44.56617086833333, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183216.00', 'gps_qual': '4', 'latitude': '4433.9701193', 'age_gps_data': '1.06', 'lon_direction': 'W', 'antenna_altitude': '48.344', 'easting': 2279805.966289619, 'geo_sep': '', 'northing': 103733.50062143244, 'lat_direction': 'N', 'lond': 123.27252770166666, 'longitude': '12316.3516621', 'latd': 44.566168655, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183216.00', 'gps_qual': '4', 'latitude': '4433.9701193', 'age_gps_data': '1.06', 'lon_direction': 'W', 'antenna_altitude': '48.344', 'easting': 2279805.966289619, 'geo_sep': '', 'northing': 103733.50062143244, 'lat_direction': 'N', 'lond': 123.27252770166666, 'longitude': '12316.3516621', 'latd': 44.566168655, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183218.00', 'gps_qual': '4', 'latitude': '4433.9702524', 'age_gps_data': '0.58', 'lon_direction': 'W', 'antenna_altitude': '48.326', 'easting': 2279805.5287144417, 'geo_sep': '', 'northing': 103733.76228504535, 'lat_direction': 'N', 'lond': 123.27253332, 'longitude': '12316.3519992', 'latd': 44.566170873333334, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183218.00', 'gps_qual': '2', 'latitude': '4433.9703680', 'age_gps_data': '1.12', 'lon_direction': 'W', 'antenna_altitude': '48.798', 'easting': 2279805.155523048, 'geo_sep': '', 'northing': 103733.98930991348, 'lat_direction': 'N', 'lond': 123.27253811333334, 'longitude': '12316.3522868', 'latd': 44.5661728, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '183217.00', 'gps_qual': '4', 'latitude': '4433.9701213', 'age_gps_data': '0.22', 'lon_direction': 'W', 'antenna_altitude': '48.353', 'easting': 2279805.968533735, 'geo_sep': '', 'northing': 103733.50425049476, 'lat_direction': 'N', 'lond': 123.272527675, 'longitude': '12316.3516605', 'latd': 44.566168688333335, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183219.00', 'gps_qual': '4', 'latitude': '4433.9702495', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '48.325', 'easting': 2279805.526942393, 'geo_sep': '', 'northing': 103733.75697202701, 'lat_direction': 'N', 'lond': 123.27253334, 'longitude': '12316.3520004', 'latd': 44.566170825, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183219.00', 'gps_qual': '2', 'latitude': '4433.9703697', 'age_gps_data': '0.06', 'lon_direction': 'W', 'antenna_altitude': '48.814', 'easting': 2279805.1576157883, 'geo_sep': '', 'northing': 103733.99238825683, 'lat_direction': 'N', 'lond': 123.27253808833333, 'longitude': '12316.3522853', 'latd': 44.566172828333336, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '183218.00', 'gps_qual': '4', 'latitude': '4433.9701194', 'age_gps_data': '0.54', 'lon_direction': 'W', 'antenna_altitude': '48.348', 'easting': 2279805.968016062, 'geo_sep': '', 'northing': 103733.50074746832, 'lat_direction': 'N', 'lond': 123.27252768, 'longitude': '12316.3516608', 'latd': 44.56616865666667, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183220.00', 'gps_qual': '4', 'latitude': '4433.9702484', 'age_gps_data': '1.42', 'lon_direction': 'W', 'antenna_altitude': '48.318', 'easting': 2279805.5271371254, 'geo_sep': '', 'northing': 103733.75492698513, 'lat_direction': 'N', 'lond': 123.27253333666667, 'longitude': '12316.3520002', 'latd': 44.56617080666667, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183220.00', 'gps_qual': '2', 'latitude': '4433.9703697', 'age_gps_data': '1.06', 'lon_direction': 'W', 'antenna_altitude': '48.803', 'easting': 2279805.1539109787, 'geo_sep': '', 'northing': 103733.99251544662, 'lat_direction': 'N', 'lond': 123.272538135, 'longitude': '12316.3522881', 'latd': 44.566172828333336, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '08', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
1{'timestamp': '183219.00', 'gps_qual': '4', 'latitude': '4433.9701204', 'age_gps_data': '0.57', 'lon_direction': 'W', 'antenna_altitude': '48.347', 'easting': 2279805.9662271994, 'geo_sep': '', 'northing': 103733.50266193226, 'lat_direction': 'N', 'lond': 123.27252770333334, 'longitude': '12316.3516622', 'latd': 44.56616867333334, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183221.00', 'gps_qual': '4', 'latitude': '4433.9702527', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '48.322', 'easting': 2279805.5317767398, 'geo_sep': '', 'northing': 103733.76273582876, 'lat_direction': 'N', 'lond': 123.27253328166667, 'longitude': '12316.3519969', 'latd': 44.56617087833333, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183221.00', 'gps_qual': '4', 'latitude': '4433.9703878', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '48.326', 'easting': 2279805.1033260757, 'geo_sep': '', 'northing': 103734.02779232617, 'lat_direction': 'N', 'lond': 123.27253878666667, 'longitude': '12316.3523272', 'latd': 44.56617313, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183220.00', 'gps_qual': '4', 'latitude': '4433.9701180', 'age_gps_data': '1.57', 'lon_direction': 'W', 'antenna_altitude': '48.344', 'easting': 2279805.969779509, 'geo_sep': '', 'northing': 103733.49809265323, 'lat_direction': 'N', 'lond': 123.27252765666667, 'longitude': '12316.3516594', 'latd': 44.566168633333334, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183222.00', 'gps_qual': '4', 'latitude': '4433.9703856', 'age_gps_data': '0.14', 'lon_direction': 'W', 'antenna_altitude': '48.333', 'easting': 2279805.1027893387, 'geo_sep': '', 'northing': 103734.0237340359, 'lat_direction': 'N', 'lond': 123.27253879166666, 'longitude': '12316.3523275', 'latd': 44.56617309333333, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
3{'timestamp': '183222.00', 'gps_qual': '4', 'latitude': '4433.9703856', 'age_gps_data': '0.14', 'lon_direction': 'W', 'antenna_altitude': '48.333', 'easting': 2279805.1027893387, 'geo_sep': '', 'northing': 103734.0237340359, 'lat_direction': 'N', 'lond': 123.27253879166666, 'longitude': '12316.3523275', 'latd': 44.56617309333333, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183221.00', 'gps_qual': '4', 'latitude': '4433.9701206', 'age_gps_data': '0.17', 'lon_direction': 'W', 'antenna_altitude': '48.341', 'easting': 2279805.970738605, 'geo_sep': '', 'northing': 103733.50287766103, 'lat_direction': 'N', 'lond': 123.27252764666666, 'longitude': '12316.3516588', 'latd': 44.56616867666666, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183223.00', 'gps_qual': '4', 'latitude': '4433.9702541', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '48.316', 'easting': 2279805.5312041244, 'geo_sep': '', 'northing': 103733.76534976065, 'lat_direction': 'N', 'lond': 123.27253329, 'longitude': '12316.3519974', 'latd': 44.566170901666666, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183223.00', 'gps_qual': '4', 'latitude': '4433.9703820', 'age_gps_data': '1.14', 'lon_direction': 'W', 'antenna_altitude': '48.334', 'easting': 2279805.101502071, 'geo_sep': '', 'northing': 103734.017107239, 'lat_direction': 'N', 'lond': 123.272538805, 'longitude': '12316.3523283', 'latd': 44.566173033333335, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183222.00', 'gps_qual': '4', 'latitude': '4433.9701218', 'age_gps_data': '0.21', 'lon_direction': 'W', 'antenna_altitude': '48.340', 'easting': 2279805.9676393038, 'geo_sep': '', 'northing': 103733.5052077258, 'lat_direction': 'N', 'lond': 123.27252768666666, 'longitude': '12316.3516612', 'latd': 44.566168696666665, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183224.00', 'gps_qual': '4', 'latitude': '4433.9702533', 'age_gps_data': '0.38', 'lon_direction': 'W', 'antenna_altitude': '48.321', 'easting': 2279805.53141792, 'geo_sep': '', 'northing': 103733.76385997981, 'lat_direction': 'N', 'lond': 123.27253328666667, 'longitude': '12316.3519972', 'latd': 44.56617088833333, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183224.00', 'gps_qual': '4', 'latitude': '4433.9703823', 'age_gps_data': '0.86', 'lon_direction': 'W', 'antenna_altitude': '48.317', 'easting': 2279805.099536415, 'geo_sep': '', 'northing': 103734.01773063745, 'lat_direction': 'N', 'lond': 123.27253883, 'longitude': '12316.3523298', 'latd': 44.56617303833333, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183223.00', 'gps_qual': '4', 'latitude': '4433.9701194', 'age_gps_data': '0.61', 'lon_direction': 'W', 'antenna_altitude': '48.330', 'easting': 2279805.965899029, 'geo_sep': '', 'northing': 103733.5008201478, 'lat_direction': 'N', 'lond': 123.27252770666666, 'longitude': '12316.3516624', 'latd': 44.56616865666667, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183225.00', 'gps_qual': '4', 'latitude': '4433.9702510', 'age_gps_data': '0.22', 'lon_direction': 'W', 'antenna_altitude': '48.318', 'easting': 2279805.531933348, 'geo_sep': '', 'northing': 103733.75958026294, 'lat_direction': 'N', 'lond': 123.27253327833333, 'longitude': '12316.3519967', 'latd': 44.56617085, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183225.00', 'gps_qual': '4', 'latitude': '4433.9703857', 'age_gps_data': '0.94', 'lon_direction': 'W', 'antenna_altitude': '48.325', 'easting': 2279805.102795693, 'geo_sep': '', 'northing': 103734.0239191223, 'lat_direction': 'N', 'lond': 123.27253879166666, 'longitude': '12316.3523275', 'latd': 44.566173095, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183224.00', 'gps_qual': '4', 'latitude': '4433.9701214', 'age_gps_data': '0.20', 'lon_direction': 'W', 'antenna_altitude': '48.333', 'easting': 2279805.9653645395, 'geo_sep': '', 'northing': 103733.50454460084, 'lat_direction': 'N', 'lond': 123.272527715, 'longitude': '12316.3516629', 'latd': 44.56616869, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183226.00', 'gps_qual': '4', 'latitude': '4433.9702520', 'age_gps_data': '0.60', 'lon_direction': 'W', 'antenna_altitude': '48.326', 'easting': 2279805.533187723, 'geo_sep': '', 'northing': 103733.76139025204, 'lat_direction': 'N', 'lond': 123.27253326333333, 'longitude': '12316.3519958', 'latd': 44.56617086666667, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183225.00', 'gps_qual': '4', 'latitude': '4433.9701205', 'age_gps_data': '0.59', 'lon_direction': 'W', 'antenna_altitude': '48.330', 'easting': 2279805.967292071, 'geo_sep': '', 'northing': 103733.50281068031, 'lat_direction': 'N', 'lond': 123.27252769, 'longitude': '12316.3516614', 'latd': 44.566168675, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183225.00', 'gps_qual': '4', 'latitude': '4433.9701205', 'age_gps_data': '0.59', 'lon_direction': 'W', 'antenna_altitude': '48.330', 'easting': 2279805.967292071, 'geo_sep': '', 'northing': 103733.50281068031, 'lat_direction': 'N', 'lond': 123.27252769, 'longitude': '12316.3516614', 'latd': 44.566168675, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183227.00', 'gps_qual': '4', 'latitude': '4433.9703877', 'age_gps_data': '0.06', 'lon_direction': 'W', 'antenna_altitude': '48.318', 'easting': 2279805.106495273, 'geo_sep': '', 'northing': 103734.0274982173, 'lat_direction': 'N', 'lond': 123.27253874666667, 'longitude': '12316.3523248', 'latd': 44.56617312833333, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
3{'timestamp': '183227.00', 'gps_qual': '4', 'latitude': '4433.9703877', 'age_gps_data': '0.06', 'lon_direction': 'W', 'antenna_altitude': '48.318', 'easting': 2279805.106495273, 'geo_sep': '', 'northing': 103734.0274982173, 'lat_direction': 'N', 'lond': 123.27253874666667, 'longitude': '12316.3523248', 'latd': 44.56617312833333, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183226.00', 'gps_qual': '4', 'latitude': '4433.9701203', 'age_gps_data': '0.18', 'lon_direction': 'W', 'antenna_altitude': '48.333', 'easting': 2279805.9659562167, 'geo_sep': '', 'northing': 103733.50248593092, 'lat_direction': 'N', 'lond': 123.27252770666666, 'longitude': '12316.3516624', 'latd': 44.56616867166667, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183228.00', 'gps_qual': '4', 'latitude': '4433.9702547', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '48.319', 'easting': 2279805.5341531713, 'geo_sep': '', 'northing': 103733.76636034716, 'lat_direction': 'N', 'lond': 123.27253325333334, 'longitude': '12316.3519952', 'latd': 44.56617091166667, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183227.00', 'gps_qual': '4', 'latitude': '4433.9701191', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '48.324', 'easting': 2279805.964027561, 'geo_sep': '', 'northing': 103733.50032847933, 'lat_direction': 'N', 'lond': 123.27252773, 'longitude': '12316.3516638', 'latd': 44.566168651666665, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183227.00', 'gps_qual': '4', 'latitude': '4433.9701191', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '48.324', 'easting': 2279805.964027561, 'geo_sep': '', 'northing': 103733.50032847933, 'lat_direction': 'N', 'lond': 123.27252773, 'longitude': '12316.3516638', 'latd': 44.566168651666665, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183229.00', 'gps_qual': '4', 'latitude': '4433.9703854', 'age_gps_data': '0.21', 'lon_direction': 'W', 'antenna_altitude': '48.331', 'easting': 2279805.107539956, 'geo_sep': '', 'northing': 103734.02320033126, 'lat_direction': 'N', 'lond': 123.27253873166667, 'longitude': '12316.3523239', 'latd': 44.56617309, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183229.00', 'gps_qual': '4', 'latitude': '4433.9702536', 'age_gps_data': '0.40', 'lon_direction': 'W', 'antenna_altitude': '48.327', 'easting': 2279805.5338186463, 'geo_sep': '', 'northing': 103733.76433347538, 'lat_direction': 'N', 'lond': 123.27253325666666, 'longitude': '12316.3519954', 'latd': 44.566170893333336, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183229.00', 'gps_qual': '4', 'latitude': '4433.9702536', 'age_gps_data': '0.40', 'lon_direction': 'W', 'antenna_altitude': '48.327', 'easting': 2279805.5338186463, 'geo_sep': '', 'northing': 103733.76433347538, 'lat_direction': 'N', 'lond': 123.27253325666666, 'longitude': '12316.3519954', 'latd': 44.566170893333336, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183230.00', 'gps_qual': '4', 'latitude': '4433.9703866', 'age_gps_data': '0.54', 'lon_direction': 'W', 'antenna_altitude': '48.322', 'easting': 2279805.1048376006, 'geo_sep': '', 'northing': 103734.02551676799, 'lat_direction': 'N', 'lond': 123.27253876666667, 'longitude': '12316.3523260', 'latd': 44.56617311, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183229.00', 'gps_qual': '4', 'latitude': '4433.9701211', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '48.339', 'easting': 2279805.9652131605, 'geo_sep': '', 'northing': 103733.50399388187, 'lat_direction': 'N', 'lond': 123.27252771666667, 'longitude': '12316.3516630', 'latd': 44.566168685, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183230.00', 'gps_qual': '4', 'latitude': '4433.9702534', 'age_gps_data': '0.10', 'lon_direction': 'W', 'antenna_altitude': '48.321', 'easting': 2279805.5323504778, 'geo_sep': '', 'northing': 103733.76401326805, 'lat_direction': 'N', 'lond': 123.272533275, 'longitude': '12316.3519965', 'latd': 44.56617089, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
1{'timestamp': '183230.00', 'gps_qual': '4', 'latitude': '4433.9701202', 'age_gps_data': '0.22', 'lon_direction': 'W', 'antenna_altitude': '48.333', 'easting': 2279805.962774311, 'geo_sep': '', 'northing': 103733.50240986142, 'lat_direction': 'N', 'lond': 123.27252774666667, 'longitude': '12316.3516648', 'latd': 44.56616867, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183231.00', 'gps_qual': '4', 'latitude': '4433.9702550', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '48.327', 'easting': 2279805.533113718, 'geo_sep': '', 'northing': 103733.76695194934, 'lat_direction': 'N', 'lond': 123.27253326666667, 'longitude': '12316.3519960', 'latd': 44.566170916666664, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '183231.00', 'gps_qual': '4', 'latitude': '4433.9703879', 'age_gps_data': '0.19', 'lon_direction': 'W', 'antenna_altitude': '48.326', 'easting': 2279805.105714094, 'geo_sep': '', 'northing': 103734.0278956471, 'lat_direction': 'N', 'lond': 123.27253875666666, 'longitude': '12316.3523254', 'latd': 44.566173131666666, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183231.00', 'gps_qual': '4', 'latitude': '4433.9701222', 'age_gps_data': '0.59', 'lon_direction': 'W', 'antenna_altitude': '48.336', 'easting': 2279805.9631660245, 'geo_sep': '', 'northing': 103733.50610252097, 'lat_direction': 'N', 'lond': 123.27252774333333, 'longitude': '12316.3516646', 'latd': 44.56616870333333, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183232.00', 'gps_qual': '4', 'latitude': '4433.9703885', 'age_gps_data': '0.54', 'lon_direction': 'W', 'antenna_altitude': '48.329', 'easting': 2279805.1085308264, 'geo_sep': '', 'northing': 103734.02891077753, 'lat_direction': 'N', 'lond': 123.27253872166666, 'longitude': '12316.3523233', 'latd': 44.56617314166667, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
3{'timestamp': '183232.00', 'gps_qual': '4', 'latitude': '4433.9703885', 'age_gps_data': '0.54', 'lon_direction': 'W', 'antenna_altitude': '48.329', 'easting': 2279805.1085308264, 'geo_sep': '', 'northing': 103734.02891077753, 'lat_direction': 'N', 'lond': 123.27253872166666, 'longitude': '12316.3523233', 'latd': 44.56617314166667, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183232.00', 'gps_qual': '4', 'latitude': '4433.9701225', 'age_gps_data': '0.22', 'lon_direction': 'W', 'antenna_altitude': '48.340', 'easting': 2279805.9656990645, 'geo_sep': '', 'northing': 103733.50657147542, 'lat_direction': 'N', 'lond': 123.27252771166667, 'longitude': '12316.3516627', 'latd': 44.566168708333336, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183233.00', 'gps_qual': '4', 'latitude': '4433.9703902', 'age_gps_data': '0.17', 'lon_direction': 'W', 'antenna_altitude': '48.323', 'easting': 2279805.1067864425, 'geo_sep': '', 'northing': 103734.03212085366, 'lat_direction': 'N', 'lond': 123.272538745, 'longitude': '12316.3523247', 'latd': 44.56617317, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
3{'timestamp': '183233.00', 'gps_qual': '4', 'latitude': '4433.9703902', 'age_gps_data': '0.17', 'lon_direction': 'W', 'antenna_altitude': '48.323', 'easting': 2279805.1067864425, 'geo_sep': '', 'northing': 103734.03212085366, 'lat_direction': 'N', 'lond': 123.272538745, 'longitude': '12316.3523247', 'latd': 44.56617317, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
1{'timestamp': '183233.00', 'gps_qual': '4', 'latitude': '4433.9701257', 'age_gps_data': '0.61', 'lon_direction': 'W', 'antenna_altitude': '48.338', 'easting': 2279805.9621975874, 'geo_sep': '', 'northing': 103733.51262145024, 'lat_direction': 'N', 'lond': 123.27252775833334, 'longitude': '12316.3516655', 'latd': 44.56616876166667, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '183234.00', 'gps_qual': '4', 'latitude': '4433.9703901', 'age_gps_data': '0.54', 'lon_direction': 'W', 'antenna_altitude': '48.322', 'easting': 2279805.107177031, 'geo_sep': '', 'northing': 103734.0319221383, 'lat_direction': 'N', 'lond': 123.27253874, 'longitude': '12316.3523244', 'latd': 44.566173168333336, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
3{'timestamp': '183234.00', 'gps_qual': '4', 'latitude': '4433.9703901', 'age_gps_data': '0.54', 'lon_direction': 'W', 'antenna_altitude': '48.322', 'easting': 2279805.107177031, 'geo_sep': '', 'northing': 103734.0319221383, 'lat_direction': 'N', 'lond': 123.27253874, 'longitude': '12316.3523244', 'latd': 44.566173168333336, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '07', 'horizontal_dil': '1.4', 'altitude_units': 'M'}
